github_url,architecture,continuous_integration,community,documentation,history,license,management,repository_size,unit_test,stars,class
https://github.com/jack2606/spotify-voter,0.750000,0,2,0.129915,0.000000,1,0.000000,510,0.842105,0,notproject
https://github.com/Robbi-Blechdose/StarTrekMod,1.000000,0,1,0.091575,2.142857,1,0.000000,746,0.000000,1,notproject
https://github.com/lizuqiliang/AssassinPlatformerGame,0.000000,0,1,0.099537,1.000000,0,0.000000,789,0.000000,0,notproject
https://github.com/ycj0808/Travel,1.000000,0,1,0.176178,3.500000,1,0.000000,4475,0.003875,0,notproject
https://github.com/lalorincon/patron-mvc,0.272727,0,2,0.155039,0.000000,0,0.000000,112,0.000000,0,notproject
https://github.com/mizoguchi-y/first_app,0.080000,0,1,0.464912,0.000000,0,0.000000,321,0.058824,0,notproject
https://github.com/MaikGrunw1/Maik,0.670886,1,3,0.114985,16.500000,1,0.000000,36613,0.040173,0,notproject
https://github.com/RUAN0007/Crisis_Management_System,0.881188,0,1,0.222865,110.000000,1,0.000000,14513,0.111976,0,notproject
https://github.com/dmzadorin/prime,0.761905,0,1,0.214458,0.000000,0,0.000000,1630,0.000000,0,notproject
https://github.com/DarkmatterVale/Pocket-Spacecraft,0.000000,0,1,0.000000,0.000000,1,0.000000,5,0.000000,1,notproject
https://github.com/mpaskew/isc-dev,0.915767,0,2,0.247533,0.000000,1,0.000000,354934,0.002280,0,notproject
https://github.com/demon7452/C,1.000000,0,1,0.032743,19.333332,0,0.000000,1111,0.000000,0,notproject
https://github.com/biwin/eleven,0.500000,0,1,0.249462,0.000000,0,0.000000,350,0.025126,0,notproject
https://github.com/fijiaaron/qa.perfected,0.687500,0,2,0.024317,0.000000,1,0.000000,4230,0.000000,0,notproject
https://github.com/Impulser/OpenRSS,0.818182,0,1,0.218338,0.000000,1,0.000000,8056,0.000000,0,notproject
https://github.com/lejund/etsydemo,0.127660,0,1,0.363418,0.000000,0,0.000000,675,0.240741,0,notproject
https://github.com/Avoduhcado/Press-X-to-Win,1.000000,0,1,0.134763,0.000000,0,0.000000,2141,0.000000,0,notproject
https://github.com/gskielian/Android_01_Java,0.250000,0,2,0.101338,0.000000,0,0.000000,508,0.000000,0,notproject
https://github.com/notcompletelylow/Lab08forBoshart,1.000000,0,2,0.116279,0.000000,0,0.000000,266,0.000000,0,notproject
https://github.com/Dorga/mymuseum,0.930233,0,2,0.159795,0.000000,0,0.000000,5889,0.000000,0,notproject
https://github.com/icotanchev/scripting_lang_first_project,0.748322,0,2,0.194789,10.400000,1,0.000000,125072,0.004017,0,notproject
https://github.com/Gribbleshnibit8/NVSE-Docs-Manager,0.823529,0,1,0.011222,20.000000,1,0.000000,71609,0.000000,1,notproject
https://github.com/korugant/nbad-xtra-assignment,0.666667,0,1,0.128528,0.000000,0,0.000000,1731,0.000000,0,notproject
https://github.com/TrinhThiThuyDung/shopping,0.963410,0,1,0.338216,15.000000,1,0.000000,237015,0.184348,0,notproject
https://github.com/oorion/chess,1.000000,0,1,0.011364,0.000000,0,0.000000,87,0.379310,0,notproject
https://github.com/moroojaldeeb/xceed,0.571429,0,2,0.049696,0.000000,1,0.000000,96568,0.000000,0,notproject
https://github.com/fernandomsilva/Final-Project--RJ-bus-,0.333333,0,3,0.104185,12.500000,1,0.000000,3104,0.000000,0,notproject
https://github.com/JcFowles/MathCalculators,0.545455,0,1,0.048304,0.000000,0,0.000000,929,0.000000,0,notproject
https://github.com/Vallium/get_next_line42,0.600000,0,1,0.418329,0.000000,0,0.000000,933,0.000000,0,notproject
https://github.com/kandx/OA-PHP,0.887906,0,1,0.185309,17.500000,1,0.000000,220758,0.000146,0,notproject
https://github.com/vin047/helloworld-java,0.000000,0,1,0.000000,0.000000,0,0.000000,8,0.000000,0,notproject
https://github.com/EminemJeff/dimsumapp,0.922438,1,1,0.326155,0.000000,0,0.000000,160136,0.006882,0,notproject
https://github.com/stevewitman/rails-practice-nested-resources,0.236842,0,1,0.353130,3.500000,0,0.000000,541,0.000000,0,notproject
https://github.com/yusuke1116/VastariCsharpcode,0.955056,0,1,0.093259,0.000000,0,0.000000,10619,0.000000,0,notproject
https://github.com/mkrzman/KaraokeFinder,0.760479,0,1,0.348562,0.000000,1,0.000000,40924,0.000000,0,notproject
https://github.com/akhilabs/Distributed-Computing,0.666667,0,1,0.094262,0.000000,0,0.000000,222,0.000000,0,notproject
https://github.com/ItWorksOnMyMachine/HuntTheWumpus_SHS,0.666667,0,1,0.029508,0.000000,0,0.000000,292,0.473171,0,notproject
https://github.com/mpratt/Weg,0.888889,0,1,0.396429,0.000000,1,0.000000,507,0.459459,0,notproject
https://github.com/XenoBlaze/hello-world,1.000000,0,1,0.033333,0.000000,0,0.000000,29,0.000000,0,notproject
https://github.com/tatelucas/mayan,0.972441,0,1,0.283228,0.000000,1,0.000000,248520,0.000000,0,notproject
https://github.com/matthewhoendorf/hoendomd-lab06-IntList-master,1.000000,0,1,0.079545,0.000000,0,0.000000,405,0.000000,0,notproject
https://github.com/svoges/toy_app,0.076923,0,1,0.459098,0.000000,0,0.000000,336,0.049587,0,notproject
https://github.com/mohamedahmedabdelfattah/System-Outage,0.500000,0,1,0.200686,0.000000,0,0.000000,466,0.000000,0,notproject
https://github.com/theoriginallazybum/Algebra-Solver2,1.000000,0,1,0.132301,0.000000,0,0.000000,1233,0.000000,0,notproject
https://github.com/esevi/exam01,0.500000,0,1,0.281250,0.000000,0,0.000000,47,0.714286,0,notproject
https://github.com/insane-stdios/WebCalculator,0.333333,0,2,0.111699,0.000000,0,0.000000,1511,0.000000,0,notproject
https://github.com/nawalathar/Lab4_NawalAthar,0.000000,0,1,0.026786,0.000000,0,0.000000,111,0.000000,0,notproject
https://github.com/justanotheruser/Diplom,0.416667,0,1,0.413435,0.000000,0,0.000000,848,0.000000,0,notproject
https://github.com/asiunov/utils,0.000000,0,1,0.042607,0.000000,0,0.000000,382,0.000000,0,notproject
https://github.com/Marghytis/SarahsWorld,0.893617,0,2,0.052642,0.000000,1,0.000000,4822,0.000000,0,notproject
https://github.com/bleakwood/ducking-tyrion,0.300000,0,1,0.084337,0.000000,0,0.000000,211,0.000000,0,notproject
https://github.com/tiptobi/HLM-App,0.800000,0,2,0.432027,0.000000,1,0.000000,7758,0.000000,0,notproject
